Race_DriverNumber,Race_Abbreviation,Race_DriverId,Race_TeamName,Race_TeamId,Race_FirstName,Race_LastName,Race_FullName,Race_Position,Race_ClassifiedPosition,Race_GridPosition,Race_Time,Race_Status,Race_Points,Race_Laps,Qual_Position,Qual_Q1,Qual_Q2,Qual_Q3,Year,Round,EventName
14,ALO,alonso,Ferrari,ferrari,Fernando,Alonso,Fernando Alonso,4.0,4,5.0,0 days 00:00:32.452000,Finished,12.0,78.0,5.0,0 days 00:01:17.853000,0 days 00:01:17.200000,0 days 00:01:16.686000,2014,6,Monaco Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,5.0,5,11.0,,+1 Lap,10.0,77.0,11.0,0 days 00:01:18.432000,0 days 00:01:17.846000,,2014,6,Monaco Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,6.0,6,12.0,,+1 Lap,8.0,77.0,12.0,0 days 00:01:17.890000,0 days 00:01:17.988000,,2014,6,Monaco Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,7.0,7,16.0,,+1 Lap,6.0,77.0,16.0,0 days 00:01:18.209000,,,2014,6,Monaco Grand Prix
8,GRO,grosjean,Lotus F1,lotus_f1,Romain,Grosjean,Romain Grosjean,8.0,8,14.0,,+1 Lap,4.0,77.0,14.0,0 days 00:01:18.335000,0 days 00:01:18.196000,,2014,6,Monaco Grand Prix
17,BIA,jules_bianchi,Marussia,marussia,Jules,Bianchi,Jules Bianchi,9.0,9,21.0,,+1 Lap,2.0,77.0,19.0,0 days 00:01:19.332000,,,2014,6,Monaco Grand Prix
20,MAG,kevin_magnussen,McLaren,mclaren,Kevin,Magnussen,Kevin Magnussen,10.0,10,8.0,,+1 Lap,1.0,77.0,8.0,0 days 00:01:17.978000,0 days 00:01:17.609000,0 days 00:01:17.555000,2014,6,Monaco Grand Prix
9,ERI,ericsson,Caterham,caterham,Marcus,Ericsson,Marcus Ericsson,11.0,11,22.0,,+1 Lap,0.0,77.0,22.0,0 days 00:01:21.732000,,,2014,6,Monaco Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,12.0,12,6.0,,+1 Lap,0.0,77.0,6.0,0 days 00:01:17.902000,0 days 00:01:17.398000,0 days 00:01:17.389000,2014,6,Monaco Grand Prix
10,KOB,kobayashi,Caterham,caterham,Kamui,Kobayashi,Kamui Kobayashi,13.0,13,20.0,,+2 Laps,0.0,75.0,21.0,0 days 00:01:20.133000,,,2014,6,Monaco Grand Prix
4,CHI,chilton,Marussia,marussia,Max,Chilton,Max Chilton,14.0,14,19.0,,+3 Laps,0.0,75.0,20.0,0 days 00:01:19.928000,,,2014,6,Monaco Grand Prix
21,GUT,gutierrez,Sauber,sauber,Esteban,Gutiérrez,Esteban Gutiérrez,15.0,R,17.0,,Accident,0.0,59.0,17.0,0 days 00:01:18.741000,,,2014,6,Monaco Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,16.0,R,13.0,,Engine,0.0,55.0,13.0,0 days 00:01:18.407000,0 days 00:01:18.082000,,2014,6,Monaco Grand Prix
25,VER,vergne,Toro Rosso,toro_rosso,Jean-Éric,Vergne,Jean-Éric Vergne,17.0,R,7.0,,Engine,0.0,50.0,7.0,0 days 00:01:17.557000,0 days 00:01:17.657000,0 days 00:01:17.540000,2014,6,Monaco Grand Prix
99,SUT,sutil,Sauber,sauber,Adrian,Sutil,Adrian Sutil,18.0,R,18.0,,Accident,0.0,23.0,18.0,0 days 00:01:18.745000,,,2014,6,Monaco Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,19.0,R,9.0,,Mechanical,0.0,10.0,9.0,0 days 00:01:18.616000,0 days 00:01:17.594000,0 days 00:01:18.090000,2014,6,Monaco Grand Prix
1,VET,vettel,Red Bull,red_bull,Sebastian,Vettel,Sebastian Vettel,20.0,R,4.0,,Turbo,0.0,5.0,4.0,0 days 00:01:18.383000,0 days 00:01:17.074000,0 days 00:01:16.547000,2014,6,Monaco Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,21.0,R,10.0,,Collision,0.0,0.0,10.0,0 days 00:01:18.108000,0 days 00:01:17.755000,0 days 00:01:18.327000,2014,6,Monaco Grand Prix
13,MAL,maldonado,Lotus F1,lotus_f1,Pastor,Maldonado,Pastor Maldonado,22.0,W,15.0,,Withdrew,0.0,0.0,15.0,0 days 00:01:18.585000,0 days 00:01:18.356000,,2014,6,Monaco Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,1.0,1,6.0,0 days 01:39:12.830000,Finished,25.0,70.0,6.0,0 days 00:01:17.113000,0 days 00:01:15.897000,0 days 00:01:15.589000,2014,7,Canadian Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,2.0,2,1.0,0 days 00:00:04.236000,Finished,18.0,70.0,1.0,0 days 00:01:16.471000,0 days 00:01:15.289000,0 days 00:01:14.874000,2014,7,Canadian Grand Prix
1,VET,vettel,Red Bull,red_bull,Sebastian,Vettel,Sebastian Vettel,3.0,3,3.0,0 days 00:00:05.247000,Finished,15.0,70.0,3.0,0 days 00:01:17.470000,0 days 00:01:16.109000,0 days 00:01:15.548000,2014,7,Canadian Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,4.0,4,9.0,0 days 00:00:11.755000,Finished,12.0,70.0,9.0,0 days 00:01:16.631000,0 days 00:01:16.214000,0 days 00:01:16.182000,2014,7,Canadian Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,5.0,5,11.0,0 days 00:00:12.843000,Finished,10.0,70.0,11.0,0 days 00:01:16.897000,0 days 00:01:16.300000,,2014,7,Canadian Grand Prix
14,ALO,alonso,Ferrari,ferrari,Fernando,Alonso,Fernando Alonso,6.0,6,7.0,0 days 00:00:14.869000,Finished,8.0,70.0,7.0,0 days 00:01:17.010000,0 days 00:01:16.131000,0 days 00:01:15.814000,2014,7,Canadian Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,7.0,7,4.0,0 days 00:00:23.578000,Finished,6.0,70.0,4.0,0 days 00:01:16.772000,0 days 00:01:15.806000,0 days 00:01:15.550000,2014,7,Canadian Grand Prix
25,VER,vergne,Toro Rosso,toro_rosso,Jean-Éric,Vergne,Jean-Éric Vergne,8.0,8,8.0,0 days 00:00:28.026000,Finished,4.0,70.0,8.0,0 days 00:01:17.178000,0 days 00:01:16.255000,0 days 00:01:16.162000,2014,7,Canadian Grand Prix
20,MAG,kevin_magnussen,McLaren,mclaren,Kevin,Magnussen,Kevin Magnussen,9.0,9,12.0,0 days 00:00:29.254000,Finished,2.0,70.0,12.0,0 days 00:01:16.446000,0 days 00:01:16.310000,,2014,7,Canadian Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,10.0,10,10.0,0 days 00:00:53.678000,Finished,1.0,70.0,10.0,0 days 00:01:17.013000,0 days 00:01:16.245000,0 days 00:01:16.214000,2014,7,Canadian Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,11.0,11,13.0,,Collision,0.0,69.0,13.0,0 days 00:01:18.235000,0 days 00:01:16.472000,,2014,7,Canadian Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,12.0,12,5.0,,Collision,0.0,69.0,5.0,0 days 00:01:16.666000,0 days 00:01:15.773000,0 days 00:01:15.578000,2014,7,Canadian Grand Prix
99,SUT,sutil,Sauber,sauber,Adrian,Sutil,Adrian Sutil,13.0,13,16.0,,+1 Lap,0.0,69.0,16.0,0 days 00:01:17.519000,0 days 00:01:17.314000,,2014,7,Canadian Grand Prix
21,GUT,gutierrez,Sauber,sauber,Esteban,Gutiérrez,Esteban Gutiérrez,14.0,14,22.0,,ERS,0.0,64.0,22.0,,,,2014,7,Canadian Grand Prix
8,GRO,grosjean,Lotus F1,lotus_f1,Romain,Grosjean,Romain Grosjean,15.0,R,14.0,,Rear wing,0.0,59.0,14.0,0 days 00:01:17.732000,0 days 00:01:16.687000,,2014,7,Canadian Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,16.0,R,15.0,,Drivetrain,0.0,47.0,15.0,0 days 00:01:16.938000,0 days 00:01:16.713000,,2014,7,Canadian Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,17.0,R,2.0,,Brakes,0.0,46.0,2.0,0 days 00:01:15.750000,0 days 00:01:15.054000,0 days 00:01:14.953000,2014,7,Canadian Grand Prix
10,KOB,kobayashi,Caterham,caterham,Kamui,Kobayashi,Kamui Kobayashi,18.0,R,21.0,,Suspension,0.0,23.0,20.0,0 days 00:01:19.278000,,,2014,7,Canadian Grand Prix
13,MAL,maldonado,Lotus F1,lotus_f1,Pastor,Maldonado,Pastor Maldonado,19.0,R,17.0,,Power Unit,0.0,21.0,17.0,0 days 00:01:18.328000,,,2014,7,Canadian Grand Prix
9,ERI,ericsson,Caterham,caterham,Marcus,Ericsson,Marcus Ericsson,20.0,R,20.0,,Turbo,0.0,7.0,21.0,0 days 00:01:19.820000,,,2014,7,Canadian Grand Prix
4,CHI,chilton,Marussia,marussia,Max,Chilton,Max Chilton,21.0,R,18.0,,Collision,0.0,0.0,18.0,0 days 00:01:18.348000,,,2014,7,Canadian Grand Prix
17,BIA,jules_bianchi,Marussia,marussia,Jules,Bianchi,Jules Bianchi,22.0,R,19.0,,Collision,0.0,0.0,19.0,0 days 00:01:18.359000,,,2014,7,Canadian Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,1.0,1,3.0,0 days 01:27:54.976000,Finished,25.0,71.0,3.0,0 days 00:01:09.695000,0 days 00:01:08.974000,0 days 00:01:08.944000,2014,8,Austrian Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,2.0,2,9.0,0 days 00:00:01.932000,Finished,18.0,71.0,9.0,0 days 00:01:09.514000,0 days 00:01:09.092000,,2014,8,Austrian Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,3.0,3,2.0,0 days 00:00:08.172000,Finished,15.0,71.0,2.0,0 days 00:01:10.356000,0 days 00:01:09.096000,0 days 00:01:08.846000,2014,8,Austrian Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,4.0,4,1.0,0 days 00:00:17.358000,Finished,12.0,71.0,1.0,0 days 00:01:10.292000,0 days 00:01:09.239000,0 days 00:01:08.759000,2014,8,Austrian Grand Prix
14,ALO,alonso,Ferrari,ferrari,Fernando,Alonso,Fernando Alonso,5.0,5,4.0,0 days 00:00:18.553000,Finished,10.0,71.0,4.0,0 days 00:01:10.405000,0 days 00:01:09.479000,0 days 00:01:09.285000,2014,8,Austrian Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,6.0,6,15.0,0 days 00:00:28.546000,Finished,8.0,71.0,11.0,0 days 00:01:10.124000,0 days 00:01:09.754000,,2014,8,Austrian Grand Prix
20,MAG,kevin_magnussen,McLaren,mclaren,Kevin,Magnussen,Kevin Magnussen,7.0,7,6.0,0 days 00:00:32.031000,Finished,6.0,71.0,6.0,0 days 00:01:10.081000,0 days 00:01:09.473000,0 days 00:01:09.515000,2014,8,Austrian Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,8.0,8,5.0,0 days 00:00:43.522000,Finished,4.0,71.0,5.0,0 days 00:01:10.395000,0 days 00:01:09.638000,0 days 00:01:09.466000,2014,8,Austrian Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,9.0,9,10.0,0 days 00:00:44.137000,Finished,2.0,71.0,10.0,0 days 00:01:10.389000,0 days 00:01:09.624000,,2014,8,Austrian Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,10.0,10,8.0,0 days 00:00:47.777000,Finished,1.0,71.0,8.0,0 days 00:01:10.285000,0 days 00:01:09.657000,0 days 00:01:10.795000,2014,8,Austrian Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,11.0,11,11.0,0 days 00:00:50.966000,Finished,0.0,71.0,12.0,0 days 00:01:10.252000,0 days 00:01:09.780000,,2014,8,Austrian Grand Prix
13,MAL,maldonado,Lotus F1,lotus_f1,Pastor,Maldonado,Pastor Maldonado,12.0,12,13.0,,+1 Lap,0.0,70.0,14.0,0 days 00:01:10.821000,0 days 00:01:09.939000,,2014,8,Austrian Grand Prix
99,SUT,sutil,Sauber,sauber,Adrian,Sutil,Adrian Sutil,13.0,13,16.0,,+1 Lap,0.0,70.0,17.0,0 days 00:01:10.825000,,,2014,8,Austrian Grand Prix
8,GRO,grosjean,Lotus F1,lotus_f1,Romain,Grosjean,Romain Grosjean,14.0,14,22.0,,+1 Lap,0.0,70.0,16.0,0 days 00:01:10.461000,0 days 00:01:10.642000,,2014,8,Austrian Grand Prix
17,BIA,jules_bianchi,Marussia,marussia,Jules,Bianchi,Jules Bianchi,15.0,15,18.0,,+2 Laps,0.0,69.0,19.0,0 days 00:01:11.412000,,,2014,8,Austrian Grand Prix
10,KOB,kobayashi,Caterham,caterham,Kamui,Kobayashi,Kamui Kobayashi,16.0,16,19.0,,+2 Laps,0.0,69.0,20.0,0 days 00:01:11.673000,,,2014,8,Austrian Grand Prix
4,CHI,chilton,Marussia,marussia,Max,Chilton,Max Chilton,17.0,17,21.0,,+2 Laps,0.0,69.0,21.0,0 days 00:01:11.775000,,,2014,8,Austrian Grand Prix
9,ERI,ericsson,Caterham,caterham,Marcus,Ericsson,Marcus Ericsson,18.0,18,20.0,,+2 Laps,0.0,69.0,22.0,0 days 00:01:12.673000,,,2014,8,Austrian Grand Prix
21,GUT,gutierrez,Sauber,sauber,Esteban,Gutiérrez,Esteban Gutiérrez,19.0,19,17.0,,+2 Laps,0.0,69.0,18.0,0 days 00:01:11.349000,,,2014,8,Austrian Grand Prix
25,VER,vergne,Toro Rosso,toro_rosso,Jean-Éric,Vergne,Jean-Éric Vergne,20.0,R,14.0,,Brakes,0.0,59.0,15.0,0 days 00:01:10.161000,0 days 00:01:10.073000,,2014,8,Austrian Grand Prix
1,VET,vettel,Red Bull,red_bull,Sebastian,Vettel,Sebastian Vettel,21.0,R,12.0,,Electrical,0.0,34.0,13.0,0 days 00:01:10.630000,0 days 00:01:09.801000,,2014,8,Austrian Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,22.0,R,7.0,,Suspension,0.0,24.0,7.0,0 days 00:01:09.678000,0 days 00:01:09.490000,0 days 00:01:09.619000,2014,8,Austrian Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,1.0,1,6.0,0 days 02:26:52.094000,Finished,25.0,52.0,6.0,0 days 00:01:41.058000,0 days 00:01:34.870000,0 days 00:01:39.232000,2014,9,British Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,2.0,2,14.0,0 days 00:00:30.135000,Finished,18.0,52.0,17.0,0 days 00:01:45.318000,,,2014,9,British Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,3.0,3,8.0,0 days 00:00:46.495000,Finished,15.0,52.0,8.0,0 days 00:01:44.710000,0 days 00:01:38.166000,0 days 00:01:40.606000,2014,9,British Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,4.0,4,3.0,0 days 00:00:47.390000,Finished,12.0,52.0,3.0,0 days 00:01:44.425000,0 days 00:01:36.579000,0 days 00:01:38.200000,2014,9,British Grand Prix
1,VET,vettel,Red Bull,red_bull,Sebastian,Vettel,Sebastian Vettel,5.0,5,2.0,0 days 00:00:53.864000,Finished,10.0,52.0,2.0,0 days 00:01:45.086000,0 days 00:01:36.410000,0 days 00:01:37.386000,2014,9,British Grand Prix
14,ALO,alonso,Ferrari,ferrari,Fernando,Alonso,Fernando Alonso,6.0,6,16.0,0 days 00:00:59.946000,Finished,8.0,52.0,19.0,0 days 00:01:45.935000,,,2014,9,British Grand Prix
20,MAG,kevin_magnussen,McLaren,mclaren,Kevin,Magnussen,Kevin Magnussen,7.0,7,5.0,0 days 00:01:02.563000,Finished,6.0,52.0,5.0,0 days 00:01:42.507000,0 days 00:01:37.370000,0 days 00:01:38.417000,2014,9,British Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,8.0,8,4.0,0 days 00:01:28.692000,Finished,4.0,52.0,4.0,0 days 00:01:41.271000,0 days 00:01:37.112000,0 days 00:01:38.329000,2014,9,British Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,9.0,9,9.0,0 days 00:01:29.340000,Finished,2.0,52.0,9.0,0 days 00:01:41.032000,0 days 00:01:36.813000,0 days 00:01:40.707000,2014,9,British Grand Prix
25,VER,vergne,Toro Rosso,toro_rosso,Jean-Éric,Vergne,Jean-Éric Vergne,10.0,10,10.0,,+1 Lap,1.0,51.0,10.0,0 days 00:01:43.040000,0 days 00:01:37.800000,0 days 00:01:40.855000,2014,9,British Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,11.0,11,7.0,,+1 Lap,0.0,51.0,7.0,0 days 00:01:42.146000,0 days 00:01:37.350000,0 days 00:01:40.457000,2014,9,British Grand Prix
8,GRO,grosjean,Lotus F1,lotus_f1,Romain,Grosjean,Romain Grosjean,12.0,12,11.0,,+1 Lap,0.0,51.0,11.0,0 days 00:01:43.121000,0 days 00:01:38.496000,,2014,9,British Grand Prix
99,SUT,sutil,Sauber,sauber,Adrian,Sutil,Adrian Sutil,13.0,13,13.0,,+1 Lap,0.0,51.0,16.0,0 days 00:01:42.603000,,,2014,9,British Grand Prix
17,BIA,jules_bianchi,Marussia,marussia,Jules,Bianchi,Jules Bianchi,14.0,14,12.0,,+1 Lap,0.0,51.0,12.0,0 days 00:01:41.169000,0 days 00:01:38.709000,,2014,9,British Grand Prix
10,KOB,kobayashi,Caterham,caterham,Kamui,Kobayashi,Kamui Kobayashi,15.0,15,22.0,,+2 Laps,0.0,50.0,22.0,0 days 00:01:49.625000,,,2014,9,British Grand Prix
4,CHI,chilton,Marussia,marussia,Max,Chilton,Max Chilton,16.0,16,17.0,,+2 Laps,0.0,50.0,13.0,0 days 00:01:42.082000,0 days 00:01:39.800000,,2014,9,British Grand Prix
13,MAL,maldonado,Lotus F1,lotus_f1,Pastor,Maldonado,Pastor Maldonado,17.0,17,20.0,,+3 Laps,0.0,49.0,15.0,0 days 00:01:43.892000,0 days 00:01:44.018000,,2014,9,British Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,18.0,R,1.0,,Gearbox,0.0,28.0,1.0,0 days 00:01:40.380000,0 days 00:01:35.179000,0 days 00:01:35.766000,2014,9,British Grand Prix
9,ERI,ericsson,Caterham,caterham,Marcus,Ericsson,Marcus Ericsson,19.0,R,21.0,,Suspension,0.0,11.0,21.0,0 days 00:01:49.421000,,,2014,9,British Grand Prix
21,GUT,gutierrez,Sauber,sauber,Esteban,Gutiérrez,Esteban Gutiérrez,20.0,R,19.0,,Collision,0.0,9.0,14.0,0 days 00:01:43.285000,0 days 00:01:40.912000,,2014,9,British Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,21.0,R,15.0,,Collision,0.0,0.0,18.0,0 days 00:01:45.695000,,,2014,9,British Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,22.0,R,18.0,,Collision,0.0,0.0,20.0,0 days 00:01:46.684000,,,2014,9,British Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,1.0,1,1.0,0 days 01:33:42.914000,Finished,25.0,67.0,1.0,0 days 00:01:17.631000,0 days 00:01:17.109000,0 days 00:01:16.540000,2014,10,German Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,2.0,2,2.0,0 days 00:00:20.789000,Finished,18.0,67.0,2.0,0 days 00:01:18.215000,0 days 00:01:17.353000,0 days 00:01:16.759000,2014,10,German Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,3.0,3,20.0,0 days 00:00:22.530000,Finished,15.0,67.0,16.0,0 days 00:01:18.683000,,,2014,10,German Grand Prix
1,VET,vettel,Red Bull,red_bull,Sebastian,Vettel,Sebastian Vettel,4.0,4,6.0,0 days 00:00:44.014000,Finished,12.0,67.0,6.0,0 days 00:01:18.194000,0 days 00:01:17.646000,0 days 00:01:17.577000,2014,10,German Grand Prix
14,ALO,alonso,Ferrari,ferrari,Fernando,Alonso,Fernando Alonso,5.0,5,7.0,0 days 00:00:52.467000,Finished,10.0,67.0,7.0,0 days 00:01:18.389000,0 days 00:01:17.866000,0 days 00:01:17.649000,2014,10,German Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,6.0,6,5.0,0 days 00:00:52.549000,Finished,8.0,67.0,5.0,0 days 00:01:18.117000,0 days 00:01:17.855000,0 days 00:01:17.273000,2014,10,German Grand Prix
27,HUL,hulkenberg,Force India,force_india,Nico,Hülkenberg,Nico Hülkenberg,7.0,7,9.0,0 days 00:01:04.178000,Finished,6.0,67.0,9.0,0 days 00:01:18.927000,0 days 00:01:18.017000,0 days 00:01:18.014000,2014,10,German Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,8.0,8,11.0,0 days 00:01:24.711000,Finished,4.0,67.0,11.0,0 days 00:01:18.425000,0 days 00:01:18.193000,,2014,10,German Grand Prix
20,MAG,kevin_magnussen,McLaren,mclaren,Kevin,Magnussen,Kevin Magnussen,9.0,9,4.0,,+1 Lap,2.0,66.0,4.0,0 days 00:01:18.260000,0 days 00:01:17.788000,0 days 00:01:17.214000,2014,10,German Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,10.0,10,10.0,,+1 Lap,1.0,66.0,10.0,0 days 00:01:18.916000,0 days 00:01:18.161000,0 days 00:01:18.035000,2014,10,German Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,11.0,11,12.0,,+1 Lap,0.0,66.0,12.0,0 days 00:01:18.534000,0 days 00:01:18.273000,,2014,10,German Grand Prix
13,MAL,maldonado,Lotus F1,lotus_f1,Pastor,Maldonado,Pastor Maldonado,12.0,12,18.0,,+1 Lap,0.0,66.0,19.0,0 days 00:01:20.195000,,,2014,10,German Grand Prix
25,VER,vergne,Toro Rosso,toro_rosso,Jean-Éric,Vergne,Jean-Éric Vergne,13.0,13,13.0,,+1 Lap,0.0,66.0,13.0,0 days 00:01:18.496000,0 days 00:01:18.285000,,2014,10,German Grand Prix
21,GUT,gutierrez,Sauber,sauber,Esteban,Gutiérrez,Esteban Gutiérrez,14.0,14,16.0,,+1 Lap,0.0,66.0,14.0,0 days 00:01:18.739000,0 days 00:01:18.787000,,2014,10,German Grand Prix
17,BIA,jules_bianchi,Marussia,marussia,Jules,Bianchi,Jules Bianchi,15.0,15,17.0,,+1 Lap,0.0,66.0,18.0,0 days 00:01:19.676000,,,2014,10,German Grand Prix
10,KOB,kobayashi,Caterham,caterham,Kamui,Kobayashi,Kamui Kobayashi,16.0,16,19.0,,+2 Laps,0.0,65.0,20.0,0 days 00:01:20.408000,,,2014,10,German Grand Prix
4,CHI,chilton,Marussia,marussia,Max,Chilton,Max Chilton,17.0,17,21.0,,+2 Laps,0.0,65.0,21.0,0 days 00:01:20.489000,,,2014,10,German Grand Prix
9,ERI,ericsson,Caterham,caterham,Marcus,Ericsson,Marcus Ericsson,18.0,18,22.0,,+2 Laps,0.0,65.0,22.0,,,,2014,10,German Grand Prix
99,SUT,sutil,Sauber,sauber,Adrian,Sutil,Adrian Sutil,19.0,R,15.0,,Brakes,0.0,47.0,17.0,0 days 00:01:19.142000,,,2014,10,German Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,20.0,R,8.0,,Oil leak,0.0,44.0,8.0,0 days 00:01:18.530000,0 days 00:01:18.103000,0 days 00:01:17.965000,2014,10,German Grand Prix
8,GRO,grosjean,Lotus F1,lotus_f1,Romain,Grosjean,Romain Grosjean,21.0,R,14.0,,Water leak,0.0,26.0,15.0,0 days 00:01:18.894000,0 days 00:01:18.983000,,2014,10,German Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,22.0,R,3.0,,Collision,0.0,0.0,3.0,0 days 00:01:18.381000,0 days 00:01:17.370000,0 days 00:01:17.078000,2014,10,German Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,1.0,1,4.0,0 days 01:53:05.058000,Finished,25.0,70.0,4.0,0 days 00:01:25.495000,0 days 00:01:23.676000,0 days 00:01:23.391000,2014,11,Hungarian Grand Prix
14,ALO,alonso,Ferrari,ferrari,Fernando,Alonso,Fernando Alonso,2.0,2,5.0,0 days 00:00:05.225000,Finished,18.0,70.0,5.0,0 days 00:01:26.087000,0 days 00:01:24.249000,0 days 00:01:23.909000,2014,11,Hungarian Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,3.0,3,22.0,0 days 00:00:05.857000,Finished,15.0,70.0,21.0,,,,2014,11,Hungarian Grand Prix
6,ROS,rosberg,Mercedes,mercedes,Nico,Rosberg,Nico Rosberg,4.0,4,1.0,0 days 00:00:06.361000,Finished,12.0,70.0,1.0,0 days 00:01:25.227000,0 days 00:01:23.310000,0 days 00:01:22.715000,2014,11,Hungarian Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,5.0,5,6.0,0 days 00:00:29.841000,Finished,10.0,70.0,6.0,0 days 00:01:26.592000,0 days 00:01:24.030000,0 days 00:01:24.223000,2014,11,Hungarian Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,6.0,6,16.0,0 days 00:00:31.491000,Finished,8.0,70.0,17.0,0 days 00:01:26.792000,,,2014,11,Hungarian Grand Prix
1,VET,vettel,Red Bull,red_bull,Sebastian,Vettel,Sebastian Vettel,7.0,7,2.0,0 days 00:00:40.964000,Finished,6.0,70.0,2.0,0 days 00:01:25.662000,0 days 00:01:23.606000,0 days 00:01:23.201000,2014,11,Hungarian Grand Prix
77,BOT,bottas,Williams,williams,Valtteri,Bottas,Valtteri Bottas,8.0,8,3.0,0 days 00:00:41.344000,Finished,4.0,70.0,3.0,0 days 00:01:25.690000,0 days 00:01:23.776000,0 days 00:01:23.354000,2014,11,Hungarian Grand Prix
25,VER,vergne,Toro Rosso,toro_rosso,Jean-Éric,Vergne,Jean-Éric Vergne,9.0,9,8.0,0 days 00:00:58.527000,Finished,2.0,70.0,8.0,0 days 00:01:24.941000,0 days 00:01:24.637000,0 days 00:01:24.720000,2014,11,Hungarian Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,10.0,10,7.0,0 days 00:01:07.280000,Finished,1.0,70.0,7.0,0 days 00:01:26.612000,0 days 00:01:24.502000,0 days 00:01:24.294000,2014,11,Hungarian Grand Prix
