Race_DriverNumber,Race_Abbreviation,Race_DriverId,Race_TeamName,Race_TeamId,Race_FirstName,Race_LastName,Race_FullName,Race_Position,Race_ClassifiedPosition,Race_GridPosition,Race_Time,Race_Status,Race_Points,Race_Laps,Qual_Position,Qual_Q1,Qual_Q2,Qual_Q3,Year,Round,EventName
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,14.0,14,9.0,,Collision damage,0.0,71.0,11.0,0 days 00:01:13.899000,0 days 00:01:13.516000,,2017,6,Monaco Grand Prix
18,STR,stroll,Williams,williams,Lance,Stroll,Lance Stroll,15.0,15,17.0,,Brakes,0.0,71.0,18.0,0 days 00:01:14.893000,,,2017,6,Monaco Grand Prix
2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,16.0,R,12.0,,Accident,0.0,66.0,10.0,0 days 00:01:13.476000,0 days 00:01:13.249000,,2017,6,Monaco Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,17.0,R,19.0,,Accident,0.0,63.0,20.0,0 days 00:01:15.276000,,,2017,6,Monaco Grand Prix
22,BUT,button,McLaren,mclaren,Jenson,Button,Jenson Button,18.0,R,20.0,,Collision damage,0.0,57.0,9.0,0 days 00:01:13.723000,0 days 00:01:13.453000,0 days 00:01:13.613000,2017,6,Monaco Grand Prix
94,WEH,wehrlein,Sauber,sauber,Pascal,Wehrlein,Pascal Wehrlein,19.0,R,18.0,,Collision,0.0,57.0,19.0,0 days 00:01:15.159000,,,2017,6,Monaco Grand Prix
27,HUL,hulkenberg,Renault,renault,Nico,Hülkenberg,Nico Hülkenberg,20.0,R,10.0,,Gearbox,0.0,15.0,12.0,0 days 00:01:13.787000,0 days 00:01:13.628000,,2017,6,Monaco Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,1.0,1,1.0,0 days 01:33:05.154000,Finished,25.0,70.0,1.0,0 days 00:01:12.692000,0 days 00:01:12.496000,0 days 00:01:11.459000,2017,7,Canadian Grand Prix
77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,Valtteri Bottas,2.0,2,3.0,0 days 00:00:19.783000,Finished,18.0,70.0,3.0,0 days 00:01:12.685000,0 days 00:01:12.563000,0 days 00:01:12.177000,2017,7,Canadian Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,3.0,3,6.0,0 days 00:00:35.297000,Finished,15.0,70.0,6.0,0 days 00:01:13.543000,0 days 00:01:12.810000,0 days 00:01:12.557000,2017,7,Canadian Grand Prix
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,4.0,4,2.0,0 days 00:00:35.907000,Finished,12.0,70.0,2.0,0 days 00:01:13.046000,0 days 00:01:12.749000,0 days 00:01:11.789000,2017,7,Canadian Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,5.0,5,8.0,0 days 00:00:40.476000,Finished,10.0,70.0,8.0,0 days 00:01:13.470000,0 days 00:01:13.262000,0 days 00:01:13.018000,2017,7,Canadian Grand Prix
31,OCO,ocon,Force India,force_india,Esteban,Ocon,Esteban Ocon,6.0,6,9.0,0 days 00:00:40.716000,Finished,8.0,70.0,9.0,0 days 00:01:13.520000,0 days 00:01:13.320000,0 days 00:01:13.135000,2017,7,Canadian Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,7.0,7,4.0,0 days 00:00:58.632000,Finished,6.0,70.0,4.0,0 days 00:01:13.548000,0 days 00:01:12.580000,0 days 00:01:12.252000,2017,7,Canadian Grand Prix
27,HUL,hulkenberg,Renault,renault,Nico,Hülkenberg,Nico Hülkenberg,8.0,8,10.0,0 days 00:01:00.374000,Finished,4.0,70.0,10.0,0 days 00:01:13.804000,0 days 00:01:13.406000,0 days 00:01:13.271000,2017,7,Canadian Grand Prix
18,STR,stroll,Williams,williams,Lance,Stroll,Lance Stroll,9.0,9,17.0,,+1 Lap,2.0,69.0,17.0,0 days 00:01:14.209000,,,2017,7,Canadian Grand Prix
8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,Romain Grosjean,10.0,10,14.0,,+1 Lap,1.0,69.0,14.0,0 days 00:01:13.780000,0 days 00:01:13.839000,,2017,7,Canadian Grand Prix
30,PAL,jolyon_palmer,Renault,renault,Jolyon,Palmer,Jolyon Palmer,11.0,11,15.0,,+1 Lap,0.0,69.0,15.0,0 days 00:01:13.990000,0 days 00:01:14.293000,,2017,7,Canadian Grand Prix
20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,Kevin Magnussen,12.0,12,18.0,,+1 Lap,0.0,69.0,18.0,0 days 00:01:14.318000,,,2017,7,Canadian Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,13.0,13,19.0,,+1 Lap,0.0,69.0,19.0,0 days 00:01:14.495000,,,2017,7,Canadian Grand Prix
2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,14.0,14,16.0,,+1 Lap,0.0,69.0,16.0,0 days 00:01:14.182000,,,2017,7,Canadian Grand Prix
94,WEH,wehrlein,Sauber,sauber,Pascal,Wehrlein,Pascal Wehrlein,15.0,15,20.0,,+2 Laps,0.0,68.0,20.0,0 days 00:01:14.810000,,,2017,7,Canadian Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,16.0,16,12.0,,Power Unit,0.0,66.0,12.0,0 days 00:01:13.669000,0 days 00:01:13.693000,,2017,7,Canadian Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,17.0,R,11.0,,Power Unit,0.0,54.0,11.0,0 days 00:01:13.802000,0 days 00:01:13.690000,,2017,7,Canadian Grand Prix
33,VER,max_verstappen,Red Bull,red_bull,Max,Verstappen,Max Verstappen,18.0,R,5.0,,Electrical,0.0,10.0,5.0,0 days 00:01:13.177000,0 days 00:01:12.751000,0 days 00:01:12.403000,2017,7,Canadian Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,19.0,R,7.0,,Collision,0.0,0.0,7.0,0 days 00:01:13.435000,0 days 00:01:13.012000,0 days 00:01:12.858000,2017,7,Canadian Grand Prix
55,SAI,sainz,Toro Rosso,toro_rosso,Carlos,Sainz,Carlos Sainz,20.0,R,13.0,,Collision,0.0,0.0,13.0,0 days 00:01:14.051000,0 days 00:01:13.756000,,2017,7,Canadian Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,1.0,1,10.0,0 days 02:03:55.573000,Finished,25.0,51.0,10.0,0 days 00:01:42.857000,0 days 00:01:42.215000,0 days 00:01:43.414000,2017,8,Azerbaijan Grand Prix
77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,Valtteri Bottas,2.0,2,2.0,0 days 00:00:03.904000,Finished,18.0,51.0,2.0,0 days 00:01:43.026000,0 days 00:01:41.502000,0 days 00:01:41.027000,2017,8,Azerbaijan Grand Prix
18,STR,stroll,Williams,williams,Lance,Stroll,Lance Stroll,3.0,3,8.0,0 days 00:00:04.009000,Finished,15.0,51.0,8.0,0 days 00:01:43.613000,0 days 00:01:42.284000,0 days 00:01:42.753000,2017,8,Azerbaijan Grand Prix
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,4.0,4,4.0,0 days 00:00:05.976000,Finished,12.0,51.0,4.0,0 days 00:01:42.952000,0 days 00:01:41.911000,0 days 00:01:41.841000,2017,8,Azerbaijan Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,5.0,5,1.0,0 days 00:00:06.188000,Finished,10.0,51.0,1.0,0 days 00:01:41.983000,0 days 00:01:41.275000,0 days 00:01:40.593000,2017,8,Azerbaijan Grand Prix
31,OCO,ocon,Force India,force_india,Esteban,Ocon,Esteban Ocon,6.0,6,7.0,0 days 00:00:30.298000,Finished,8.0,51.0,7.0,0 days 00:01:43.051000,0 days 00:01:42.751000,0 days 00:01:42.186000,2017,8,Azerbaijan Grand Prix
20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,Kevin Magnussen,7.0,7,12.0,0 days 00:00:41.753000,Finished,6.0,51.0,13.0,0 days 00:01:44.029000,0 days 00:01:43.796000,,2017,8,Azerbaijan Grand Prix
55,SAI,sainz,Toro Rosso,toro_rosso,Carlos,Sainz,Carlos Sainz,8.0,8,15.0,0 days 00:00:49.400000,Finished,4.0,51.0,12.0,0 days 00:01:43.489000,0 days 00:01:43.347000,,2017,8,Azerbaijan Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,9.0,9,19.0,0 days 00:00:59.551000,Finished,2.0,51.0,16.0,0 days 00:01:44.334000,,,2017,8,Azerbaijan Grand Prix
94,WEH,wehrlein,Sauber,sauber,Pascal,Wehrlein,Pascal Wehrlein,10.0,10,14.0,0 days 00:01:29.093000,Finished,1.0,51.0,15.0,0 days 00:01:44.317000,0 days 00:01:44.603000,,2017,8,Azerbaijan Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,11.0,11,17.0,0 days 00:01:31.794000,Finished,0.0,51.0,18.0,0 days 00:01:44.795000,,,2017,8,Azerbaijan Grand Prix
2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,12.0,12,18.0,0 days 00:01:32.160000,Finished,0.0,51.0,19.0,0 days 00:01:45.030000,,,2017,8,Azerbaijan Grand Prix
8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,Romain Grosjean,13.0,13,16.0,,+1 Lap,0.0,50.0,17.0,0 days 00:01:44.468000,,,2017,8,Azerbaijan Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,14.0,14,3.0,,Water pressure,0.0,46.0,3.0,0 days 00:01:42.678000,0 days 00:01:42.090000,0 days 00:01:41.693000,2017,8,Azerbaijan Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,15.0,R,6.0,,Seat,0.0,39.0,6.0,0 days 00:01:43.162000,0 days 00:01:42.467000,0 days 00:01:42.111000,2017,8,Azerbaijan Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,16.0,R,9.0,,Suspension,0.0,25.0,9.0,0 days 00:01:43.165000,0 days 00:01:42.735000,0 days 00:01:42.798000,2017,8,Azerbaijan Grand Prix
27,HUL,hulkenberg,Renault,renault,Nico,Hülkenberg,Nico Hülkenberg,17.0,R,13.0,,Accident,0.0,24.0,14.0,0 days 00:01:43.930000,0 days 00:01:44.267000,,2017,8,Azerbaijan Grand Prix
33,VER,max_verstappen,Red Bull,red_bull,Max,Verstappen,Max Verstappen,18.0,R,5.0,,Oil pressure,0.0,12.0,5.0,0 days 00:01:42.544000,0 days 00:01:41.961000,0 days 00:01:41.879000,2017,8,Azerbaijan Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,19.0,R,11.0,,Battery,0.0,9.0,11.0,0 days 00:01:42.927000,0 days 00:01:43.186000,,2017,8,Azerbaijan Grand Prix
30,PAL,jolyon_palmer,Renault,renault,Jolyon,Palmer,Jolyon Palmer,20.0,R,20.0,,Power Unit,0.0,7.0,,,,,2017,8,Azerbaijan Grand Prix
77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,Valtteri Bottas,1.0,1,1.0,0 days 01:21:48.523000,Finished,25.0,71.0,1.0,0 days 00:01:05.760000,0 days 00:01:04.316000,0 days 00:01:04.251000,2017,9,Austrian Grand Prix
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,2.0,2,2.0,0 days 00:00:00.658000,Finished,18.0,71.0,2.0,0 days 00:01:05.585000,0 days 00:01:04.772000,0 days 00:01:04.293000,2017,9,Austrian Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,3.0,3,4.0,0 days 00:00:06.012000,Finished,15.0,71.0,5.0,0 days 00:01:05.854000,0 days 00:01:05.161000,0 days 00:01:04.896000,2017,9,Austrian Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,4.0,4,8.0,0 days 00:00:07.430000,Finished,12.0,71.0,3.0,0 days 00:01:05.064000,0 days 00:01:04.800000,0 days 00:01:04.424000,2017,9,Austrian Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,5.0,5,3.0,0 days 00:00:20.370000,Finished,10.0,71.0,4.0,0 days 00:01:05.148000,0 days 00:01:05.004000,0 days 00:01:04.779000,2017,9,Austrian Grand Prix
8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,Romain Grosjean,6.0,6,6.0,0 days 00:01:13.160000,Finished,8.0,71.0,7.0,0 days 00:01:05.902000,0 days 00:01:05.319000,0 days 00:01:05.480000,2017,9,Austrian Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,7.0,7,7.0,,+1 Lap,6.0,70.0,8.0,0 days 00:01:05.975000,0 days 00:01:05.435000,0 days 00:01:05.605000,2017,9,Austrian Grand Prix
31,OCO,ocon,Force India,force_india,Esteban,Ocon,Esteban Ocon,8.0,8,9.0,,+1 Lap,4.0,70.0,9.0,0 days 00:01:06.033000,0 days 00:01:05.550000,0 days 00:01:05.674000,2017,9,Austrian Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,9.0,9,17.0,,+1 Lap,2.0,70.0,17.0,0 days 00:01:06.534000,,,2017,9,Austrian Grand Prix
18,STR,stroll,Williams,williams,Lance,Stroll,Lance Stroll,10.0,10,18.0,,+1 Lap,1.0,70.0,18.0,0 days 00:01:06.608000,,,2017,9,Austrian Grand Prix
30,PAL,jolyon_palmer,Renault,renault,Jolyon,Palmer,Jolyon Palmer,11.0,11,16.0,,+1 Lap,0.0,70.0,16.0,0 days 00:01:06.345000,,,2017,9,Austrian Grand Prix
2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,12.0,12,13.0,,+1 Lap,0.0,70.0,13.0,0 days 00:01:06.316000,0 days 00:01:05.741000,,2017,9,Austrian Grand Prix
27,HUL,hulkenberg,Renault,renault,Nico,Hülkenberg,Nico Hülkenberg,13.0,13,11.0,,+1 Lap,0.0,70.0,11.0,0 days 00:01:06.174000,0 days 00:01:05.597000,,2017,9,Austrian Grand Prix
94,WEH,wehrlein,Sauber,sauber,Pascal,Wehrlein,Pascal Wehrlein,14.0,14,20.0,,+1 Lap,0.0,70.0,20.0,0 days 00:01:07.011000,,,2017,9,Austrian Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,15.0,15,19.0,,+2 Laps,0.0,69.0,19.0,0 days 00:01:06.857000,,,2017,9,Austrian Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,16.0,16,14.0,,+3 Laps,0.0,68.0,14.0,0 days 00:01:05.990000,0 days 00:01:05.884000,,2017,9,Austrian Grand Prix
55,SAI,sainz,Toro Rosso,toro_rosso,Carlos,Sainz,Carlos Sainz,17.0,R,10.0,,Engine,0.0,44.0,10.0,0 days 00:01:05.675000,0 days 00:01:05.544000,0 days 00:01:05.726000,2017,9,Austrian Grand Prix
20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,Kevin Magnussen,18.0,R,15.0,,Hydraulics,0.0,29.0,15.0,0 days 00:01:06.143000,,,2017,9,Austrian Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,19.0,R,12.0,,Collision damage,0.0,1.0,12.0,0 days 00:01:06.158000,0 days 00:01:05.602000,,2017,9,Austrian Grand Prix
33,VER,max_verstappen,Red Bull,red_bull,Max,Verstappen,Max Verstappen,20.0,R,5.0,,Collision damage,0.0,0.0,6.0,0 days 00:01:05.779000,0 days 00:01:04.948000,0 days 00:01:04.983000,2017,9,Austrian Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,1.0,1,1.0,0 days 01:21:27.430000,Finished,25.0,51.0,1.0,0 days 00:01:39.069000,0 days 00:01:27.893000,0 days 00:01:26.600000,2017,10,British Grand Prix
77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,Valtteri Bottas,2.0,2,9.0,0 days 00:00:14.063000,Finished,18.0,51.0,4.0,0 days 00:01:39.698000,0 days 00:01:28.732000,0 days 00:01:27.376000,2017,10,British Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,3.0,3,2.0,0 days 00:00:36.570000,Finished,15.0,51.0,2.0,0 days 00:01:40.455000,0 days 00:01:28.992000,0 days 00:01:27.147000,2017,10,British Grand Prix
33,VER,max_verstappen,Red Bull,red_bull,Max,Verstappen,Max Verstappen,4.0,4,4.0,0 days 00:00:52.125000,Finished,12.0,51.0,5.0,0 days 00:01:38.912000,0 days 00:01:29.431000,0 days 00:01:28.130000,2017,10,British Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,5.0,5,19.0,0 days 00:01:05.955000,Finished,10.0,51.0,20.0,0 days 00:01:42.966000,,,2017,10,British Grand Prix
27,HUL,hulkenberg,Renault,renault,Nico,Hülkenberg,Nico Hülkenberg,6.0,6,5.0,0 days 00:01:08.109000,Finished,8.0,51.0,6.0,0 days 00:01:39.201000,0 days 00:01:29.340000,0 days 00:01:28.856000,2017,10,British Grand Prix
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,7.0,7,3.0,0 days 00:01:33.989000,Finished,6.0,51.0,3.0,0 days 00:01:39.962000,0 days 00:01:28.978000,0 days 00:01:27.356000,2017,10,British Grand Prix
31,OCO,ocon,Force India,force_india,Esteban,Ocon,Esteban Ocon,8.0,8,7.0,,+1 Lap,4.0,50.0,8.0,0 days 00:01:39.738000,0 days 00:01:29.701000,0 days 00:01:29.074000,2017,10,British Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,9.0,9,6.0,,+1 Lap,2.0,50.0,7.0,0 days 00:01:42.009000,0 days 00:01:29.824000,0 days 00:01:28.902000,2017,10,British Grand Prix
19,MAS,massa,Williams,williams,Felipe,Massa,Felipe Massa,10.0,10,14.0,,+1 Lap,1.0,50.0,15.0,0 days 00:01:41.874000,0 days 00:01:31.482000,,2017,10,British Grand Prix
2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,11.0,11,8.0,,+1 Lap,0.0,50.0,9.0,0 days 00:01:40.011000,0 days 00:01:30.105000,0 days 00:01:29.418000,2017,10,British Grand Prix
20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,Kevin Magnussen,12.0,12,16.0,,+1 Lap,0.0,50.0,17.0,0 days 00:01:42.577000,,,2017,10,British Grand Prix
8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,Romain Grosjean,13.0,13,10.0,,+1 Lap,0.0,50.0,10.0,0 days 00:01:42.042000,0 days 00:01:29.966000,0 days 00:01:29.549000,2017,10,British Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,14.0,14,18.0,,+1 Lap,0.0,50.0,19.0,0 days 00:01:42.633000,,,2017,10,British Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,15.0,15,12.0,,+1 Lap,0.0,50.0,12.0,0 days 00:01:41.726000,0 days 00:01:30.355000,,2017,10,British Grand Prix
18,STR,stroll,Williams,williams,Lance,Stroll,Lance Stroll,16.0,16,15.0,,+1 Lap,0.0,50.0,16.0,0 days 00:01:42.573000,,,2017,10,British Grand Prix
94,WEH,wehrlein,Sauber,sauber,Pascal,Wehrlein,Pascal Wehrlein,17.0,17,17.0,,+1 Lap,0.0,50.0,18.0,0 days 00:01:42.593000,,,2017,10,British Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,18.0,R,20.0,,Power Unit,0.0,32.0,13.0,0 days 00:01:37.598000,0 days 00:01:30.600000,,2017,10,British Grand Prix
55,SAI,sainz,Toro Rosso,toro_rosso,Carlos,Sainz,Carlos Sainz,19.0,R,13.0,,Collision damage,0.0,0.0,14.0,0 days 00:01:41.114000,0 days 00:01:31.368000,,2017,10,British Grand Prix
30,PAL,jolyon_palmer,Renault,renault,Jolyon,Palmer,Jolyon Palmer,20.0,R,11.0,,Hydraulics,0.0,0.0,11.0,0 days 00:01:41.404000,0 days 00:01:30.193000,,2017,10,British Grand Prix
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,1.0,1,1.0,0 days 01:39:46.713000,Finished,25.0,70.0,1.0,0 days 00:01:17.244000,0 days 00:01:16.802000,0 days 00:01:16.276000,2017,11,Hungarian Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,2.0,2,2.0,0 days 00:00:00.908000,Finished,18.0,70.0,2.0,0 days 00:01:17.364000,0 days 00:01:17.207000,0 days 00:01:16.444000,2017,11,Hungarian Grand Prix
77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,Valtteri Bottas,3.0,3,3.0,0 days 00:00:12.462000,Finished,15.0,70.0,3.0,0 days 00:01:18.058000,0 days 00:01:17.362000,0 days 00:01:16.530000,2017,11,Hungarian Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,4.0,4,4.0,0 days 00:00:12.885000,Finished,12.0,70.0,4.0,0 days 00:01:17.492000,0 days 00:01:16.693000,0 days 00:01:16.707000,2017,11,Hungarian Grand Prix
33,VER,max_verstappen,Red Bull,red_bull,Max,Verstappen,Max Verstappen,5.0,5,5.0,0 days 00:00:13.276000,Finished,10.0,70.0,5.0,0 days 00:01:17.266000,0 days 00:01:17.028000,0 days 00:01:16.797000,2017,11,Hungarian Grand Prix
14,ALO,alonso,McLaren,mclaren,Fernando,Alonso,Fernando Alonso,6.0,6,7.0,0 days 00:01:11.223000,Finished,8.0,70.0,8.0,0 days 00:01:18.395000,0 days 00:01:17.919000,0 days 00:01:17.549000,2017,11,Hungarian Grand Prix
55,SAI,sainz,Toro Rosso,toro_rosso,Carlos,Sainz,Carlos Sainz,7.0,7,9.0,,+1 Lap,6.0,69.0,10.0,0 days 00:01:18.948000,0 days 00:01:18.311000,0 days 00:01:18.912000,2017,11,Hungarian Grand Prix
11,PER,perez,Force India,force_india,Sergio,Pérez,Sergio Pérez,8.0,8,13.0,,+1 Lap,4.0,69.0,14.0,0 days 00:01:19.095000,0 days 00:01:18.639000,,2017,11,Hungarian Grand Prix
31,OCO,ocon,Force India,force_india,Esteban,Ocon,Esteban Ocon,9.0,9,11.0,,+1 Lap,2.0,69.0,12.0,0 days 00:01:18.843000,0 days 00:01:18.495000,,2017,11,Hungarian Grand Prix
2,VAN,vandoorne,McLaren,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,10.0,10,8.0,,+1 Lap,1.0,69.0,9.0,0 days 00:01:18.479000,0 days 00:01:18,0 days 00:01:17.894000,2017,11,Hungarian Grand Prix
26,KVY,kvyat,Toro Rosso,toro_rosso,Daniil,Kvyat,Daniil Kvyat,11.0,11,16.0,,+1 Lap,0.0,69.0,13.0,0 days 00:01:18.702000,0 days 00:01:18.538000,,2017,11,Hungarian Grand Prix
30,PAL,jolyon_palmer,Renault,renault,Jolyon,Palmer,Jolyon Palmer,12.0,12,10.0,,+1 Lap,0.0,69.0,11.0,0 days 00:01:18.699000,0 days 00:01:18.415000,,2017,11,Hungarian Grand Prix
20,MAG,kevin_magnussen,Haas F1 Team,haas,Kevin,Magnussen,Kevin Magnussen,13.0,13,15.0,,+1 Lap,0.0,69.0,16.0,0 days 00:01:19.095000,,,2017,11,Hungarian Grand Prix
18,STR,stroll,Williams,williams,Lance,Stroll,Lance Stroll,14.0,14,17.0,,+1 Lap,0.0,69.0,17.0,0 days 00:01:19.102000,,,2017,11,Hungarian Grand Prix
94,WEH,wehrlein,Sauber,sauber,Pascal,Wehrlein,Pascal Wehrlein,15.0,15,18.0,,+2 Laps,0.0,68.0,18.0,0 days 00:01:19.839000,,,2017,11,Hungarian Grand Prix
9,ERI,ericsson,Sauber,sauber,Marcus,Ericsson,Marcus Ericsson,16.0,16,20.0,,+2 Laps,0.0,68.0,20.0,0 days 00:01:19.972000,,,2017,11,Hungarian Grand Prix
27,HUL,hulkenberg,Renault,renault,Nico,Hülkenberg,Nico Hülkenberg,17.0,17,12.0,,Brakes,0.0,67.0,7.0,0 days 00:01:18.137000,0 days 00:01:17.655000,0 days 00:01:17.468000,2017,11,Hungarian Grand Prix
40,DIR,resta,Williams,williams,Paul,di Resta,Paul di Resta,18.0,R,19.0,,Oil leak,0.0,60.0,19.0,0 days 00:01:19.868000,,,2017,11,Hungarian Grand Prix
8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,Romain Grosjean,19.0,R,14.0,,Wheel nut,0.0,20.0,15.0,0 days 00:01:19.085000,0 days 00:01:18.771000,,2017,11,Hungarian Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,20.0,R,6.0,,Collision,0.0,0.0,6.0,0 days 00:01:17.702000,0 days 00:01:17.698000,0 days 00:01:16.818000,2017,11,Hungarian Grand Prix
44,HAM,hamilton,Mercedes,mercedes,Lewis,Hamilton,Lewis Hamilton,1.0,1,1.0,0 days 01:24:42.820000,Finished,25.0,44.0,1.0,0 days 00:01:44.184000,0 days 00:01:42.927000,0 days 00:01:42.553000,2017,12,Belgian Grand Prix
5,VET,vettel,Ferrari,ferrari,Sebastian,Vettel,Sebastian Vettel,2.0,2,2.0,0 days 00:00:02.358000,Finished,18.0,44.0,2.0,0 days 00:01:44.275000,0 days 00:01:43.987000,0 days 00:01:42.795000,2017,12,Belgian Grand Prix
3,RIC,ricciardo,Red Bull,red_bull,Daniel,Ricciardo,Daniel Ricciardo,3.0,3,6.0,0 days 00:00:10.791000,Finished,15.0,44.0,6.0,0 days 00:01:45.114000,0 days 00:01:44.224000,0 days 00:01:43.863000,2017,12,Belgian Grand Prix
7,RAI,raikkonen,Ferrari,ferrari,Kimi,Räikkönen,Kimi Räikkönen,4.0,4,4.0,0 days 00:00:14.471000,Finished,12.0,44.0,4.0,0 days 00:01:44.729000,0 days 00:01:43.700000,0 days 00:01:43.270000,2017,12,Belgian Grand Prix
77,BOT,bottas,Mercedes,mercedes,Valtteri,Bottas,Valtteri Bottas,5.0,5,3.0,0 days 00:00:16.456000,Finished,10.0,44.0,3.0,0 days 00:01:44.773000,0 days 00:01:43.249000,0 days 00:01:43.094000,2017,12,Belgian Grand Prix
27,HUL,hulkenberg,Renault,renault,Nico,Hülkenberg,Nico Hülkenberg,6.0,6,7.0,0 days 00:00:28.087000,Finished,8.0,44.0,7.0,0 days 00:01:45.280000,0 days 00:01:44.988000,0 days 00:01:44.982000,2017,12,Belgian Grand Prix
8,GRO,grosjean,Haas F1 Team,haas,Romain,Grosjean,Romain Grosjean,7.0,7,11.0,0 days 00:00:31.553000,Finished,6.0,44.0,12.0,0 days 00:01:45.728000,0 days 00:01:45.133000,,2017,12,Belgian Grand Prix
